symbol,tradeDate,exchange,quantity,price,executionTime,strikePrice,expiryDate,optionsType,tradeType,assetType,id,tradeId
ADANIENT,2022-09-26,NSE,5,3606.1,12:16:08,,,,sell,cash,00b4c3179858ce8cbe7fd26885791075,8fb6e90059b2abbee52f91b7cb4075fb
ADANIENT,2022-09-26,NSE,5,3620.0,12:40:00,,,,sell,cash,f669291c19dc5661e7ae2dd3a3998761,8fb6e90059b2abbee52f91b7cb4075fb
POWERGRID,2022-09-27,NSE,250,204.0,10:55:54,,,,sell,cash,d37cb3805eb00df2251518c16d1de6b6,a19f4223b1c398a601f208897e1848a9
POWERGRID,2022-09-27,NSE,300,204.6,11:09:37,,,,sell,cash,7e25bd629a7b7078003a12027130977c,a19f4223b1c398a601f208897e1848a9
POWERGRID,2022-09-27,NSE,550,206.1,11:32:31,,,,buy,cash,12f6c12531c862a6dbc114c137ce10a9,a19f4223b1c398a601f208897e1848a9
RELIANCE,2022-09-27,NSE,80,2383.75,11:42:31,,,,sell,cash,dcfe4d47d3b6402acdbc08a1acdb332e,f84a7ea9b6bffaa8bac7129b877bc430
RELIANCE,2022-09-27,NSE,50,2396.0,12:08:44,,,,sell,cash,5e233a3fd6dabb3a0877f07704082803,f84a7ea9b6bffaa8bac7129b877bc430
RELIANCE,2022-09-27,NSE,20,2401.0,12:34:31,,,,sell,cash,a2ae5f6e38626cb4a2f7d0fc1d703761,f84a7ea9b6bffaa8bac7129b877bc430
RELIANCE,2022-09-27,NSE,150,2404.9,12:40:12,,,,buy,cash,45aff9c87eb1a20312e8ec5b359b288c,f84a7ea9b6bffaa8bac7129b877bc430
GRANULES,2022-09-27,NSE,300,318.5308333333333,13:19:55,,,,sell,cash,1aacaa468375cf81b82bfd238431f93e,8c404b1c2792a73889858f394cf50a8b
GRANULES,2022-09-27,NSE,100,318.5,13:21:45,,,,sell,cash,dbad6045642595223150a86ed7ef781b,8c404b1c2792a73889858f394cf50a8b
RELIANCE,2022-09-27,NSE,20,2420.2,13:25:15,,,,sell,cash,a68226c3d5933a96b1e6f76f29e40e47,04439657f9a2a371a09c6f98c4739315
GRANULES,2022-09-27,NSE,200,319.2,13:59:25,,,,sell,cash,485ce4ab27e16e053025a998d0b886af,8c404b1c2792a73889858f394cf50a8b
GRANULES,2022-09-27,NSE,500,316.25,14:27:21,,,,buy,cash,fa247eaa664ac79b4cdd5b0ffe0f3bda,8c404b1c2792a73889858f394cf50a8b
RELIANCE,2022-09-27,NSE,20,2408.25,14:27:33,,,,buy,cash,c50c7a10fddd5f171473ab8ca76c25e7,04439657f9a2a371a09c6f98c4739315
GRANULES,2022-09-27,NSE,100,315.9,14:27:57,,,,buy,cash,6f6b73792d37495a6266637bd2b8da2a,8c404b1c2792a73889858f394cf50a8b
ABBOTINDIA,2022-09-28,NSE,7,18015.428571428572,09:21:50,,,,sell,cash,fdf526e16b7ca3808fdc12839c1b8616,a736955a6876a1948e3698f013817e65
ABBOTINDIA,2022-09-28,NSE,7,18162.5,09:30:52,,,,buy,cash,b05a8b340f9bae349c11ff4fb767f823,a736955a6876a1948e3698f013817e65
TATACHEM,2022-09-29,NSE,50,1104.5,10:52:23,,,,buy,cash,4d8d210fc1d16ba87a59820752ebe0c9,0ce7695124084400c3248cb9146db6b6
TATACHEM,2022-09-29,NSE,60,1101.0,10:54:30,,,,buy,cash,787ca65d57e6fb03d60c58a39fb40ca8,0ce7695124084400c3248cb9146db6b6
TATACHEM,2022-09-29,NSE,40,1094.0,11:12:18,,,,buy,cash,ec195e775f2236f4eeaf898f0057bcd2,0ce7695124084400c3248cb9146db6b6
TATACHEM,2022-09-29,NSE,150,1091.0,11:15:36,,,,sell,cash,30f3b5126701e951139044e42f41f051,0ce7695124084400c3248cb9146db6b6
ABBOTINDIA,2022-09-29,NSE,1,18600.8,11:21:36,,,,sell,cash,47c2a276d8e3afbe62fe1705161bb748,1f1b604b774452f528dde21a2496a075
ABBOTINDIA,2022-09-29,NSE,3,18610.1,11:23:23,,,,sell,cash,30ea37b7d654bd1c1eacf975d192b912,1f1b604b774452f528dde21a2496a075
ABBOTINDIA,2022-09-29,NSE,4,18650.0,11:23:56,,,,sell,cash,98b08a59b39b7b82db9594c55ac7b1db,1f1b604b774452f528dde21a2496a075
ABBOTINDIA,2022-09-29,NSE,2,18705.05,11:24:27,,,,sell,cash,1072193c2ee668d14994a99d2b2c681a,1f1b604b774452f528dde21a2496a075
ABBOTINDIA,2022-09-29,NSE,2,18750.0,11:34:44,,,,sell,cash,f7886b486056835aa5ce7c142993cb2a,1f1b604b774452f528dde21a2496a075
ABBOTINDIA,2022-09-29,NSE,12,18900.0,12:46:39,,,,buy,cash,38c582cdd15ee079e361f29463077b00,1f1b604b774452f528dde21a2496a075
ABBOTINDIA,2022-09-29,NSE,10,18970.0,13:00:52,,,,sell,cash,f67466b9e5ca8b861fd84fe634ec0515,cc5b127eaca4851653b38fd81f26b6a3
ABBOTINDIA,2022-09-29,NSE,5,19020.0,14:30:25,,,,sell,cash,6d8873fea417b59b155b320d34f11af1,cc5b127eaca4851653b38fd81f26b6a3
ABBOTINDIA,2022-09-29,NSE,15,19100.0,14:46:02,,,,buy,cash,fbb35f14716b4dd1a15e3d2b55423b50,cc5b127eaca4851653b38fd81f26b6a3
ESCORTS,2022-09-30,NSE,120,2100.0,09:07:08,,,,sell,cash,1e67a62ec4a8cf1d4e9cf1aa4adb4a69,f5fa4e8e783e5a47c2e5e360d6c24e7a
TORNTPHARM,2022-09-30,NSE,165,1548.9,09:07:08,,,,sell,cash,b261fffdd3c580a8c9755fb65279707b,17e7e162f2fef5372ad2e3c87e856deb
ABBOTINDIA,2022-09-30,NSE,26,19181.1,09:21:00,,,,sell,cash,c412b3b050044a92042b940e4027595f,8b15ed2f2f1e2a548e23d1e947c4770f
ABBOTINDIA,2022-09-30,NSE,26,18923.805769230767,09:30:37,,,,buy,cash,5b05294de6892cba9c0869af8371a2ff,8b15ed2f2f1e2a548e23d1e947c4770f
ESCORTS,2022-09-30,NSE,120,2075.76375,09:30:43,,,,buy,cash,1cdddc7e54612eca465fd6692434b4f7,f5fa4e8e783e5a47c2e5e360d6c24e7a
TORNTPHARM,2022-09-30,NSE,165,1558.95,09:30:48,,,,buy,cash,794379973fbc3aa0e2afab8f5766fa12,17e7e162f2fef5372ad2e3c87e856deb
GRANULES,2022-09-30,NSE,199,335.0,09:32:43,,,,sell,cash,4366a7d0b9ebf5ceb796aa1c026aa804,9fc0553460507412685703dff2d71566
GRANULES,2022-09-30,NSE,50,334.2,09:32:57,,,,sell,cash,b6c39247e2bf64f2ce2deaf0e28c48b1,9fc0553460507412685703dff2d71566
GRANULES,2022-09-30,NSE,60,333.4583333333333,09:33:29,,,,buy,cash,c5a476fc5c201742a57b25366c4fbc04,9fc0553460507412685703dff2d71566
GRANULES,2022-09-30,NSE,100,332.5,09:34:54,,,,buy,cash,184d924196f88a8e427c555bbc780b23,9fc0553460507412685703dff2d71566
GRANULES,2022-09-30,NSE,89,332.25,09:35:03,,,,buy,cash,979d2b3a0e2115daea89c9affd46b43c,9fc0553460507412685703dff2d71566
GRANULES,2022-09-30,NSE,50,332.7,09:37:48,,,,sell,cash,3d6d979ecacf3b686f085667412fe895,c19e2ae3b59681bae978a28331e219c9
GRANULES,2022-09-30,NSE,50,332.35,09:43:01,,,,sell,cash,b1e285634285c602ccfed40a06d3e34f,c19e2ae3b59681bae978a28331e219c9
GRANULES,2022-09-30,NSE,20,333.75,09:44:41,,,,sell,cash,b0ab2fc56da73905721b26cfed022747,c19e2ae3b59681bae978a28331e219c9
GRANULES,2022-09-30,NSE,200,335.5,09:44:48,,,,sell,cash,ffa24a1913d5519acab1803218e08b67,c19e2ae3b59681bae978a28331e219c9
GRANULES,2022-09-30,NSE,80,336.3,09:45:44,,,,sell,cash,88d841ccd6764e011137ff9deb0b947f,c19e2ae3b59681bae978a28331e219c9
GRANULES,2022-09-30,NSE,50,334.7,09:49:20,,,,buy,cash,03b5c45b23576202641c3d1621b25324,c19e2ae3b59681bae978a28331e219c9
GRANULES,2022-09-30,NSE,200,333.4,09:49:40,,,,buy,cash,1552653a7263d24699b7333d55c39191,c19e2ae3b59681bae978a28331e219c9
ONGC,2022-09-30,NSE,200,131.35,10:02:50,,,,sell,cash,31d12f38c3f0c1a3f879baf73df2420e,28b9e46591febfc227f3b7c5b5608e55
ONGC,2022-09-30,NSE,50,132.0,10:12:59,,,,sell,cash,702f014559baa59fa1fd8d8068a0b04d,28b9e46591febfc227f3b7c5b5608e55
ONGC,2022-09-30,NSE,50,132.2,10:13:00,,,,sell,cash,bf6bdee8a3cb62ce87fb61d4af3b78c8,28b9e46591febfc227f3b7c5b5608e55
ONGC,2022-09-30,NSE,50,132.25,10:15:36,,,,sell,cash,a5f5dd2c51f4e0f396b1950ab822fbbb,28b9e46591febfc227f3b7c5b5608e55
ONGC,2022-09-30,NSE,50,131.1,10:23:31,,,,buy,cash,9f133eb54bd2818dd9f52260a2249956,28b9e46591febfc227f3b7c5b5608e55
ONGC,2022-09-30,NSE,100,131.1,10:24:49,,,,buy,cash,15c03d91af7dee191e8334a6e29280e3,28b9e46591febfc227f3b7c5b5608e55
GRANULES,2022-09-30,NSE,50,335.6,10:26:46,,,,sell,cash,cb009db6e1bbeea6b534f89644116d56,c19e2ae3b59681bae978a28331e219c9
GRANULES,2022-09-30,NSE,150,336.8913333333333,10:32:05,,,,sell,cash,95b2607d05896daaddea5fe6ef0bc2c8,c19e2ae3b59681bae978a28331e219c9
GRANULES,2022-09-30,NSE,50,336.824,10:32:09,,,,sell,cash,6d5a34e743ae31c47b34c23a70b326fe,c19e2ae3b59681bae978a28331e219c9
GRANULES,2022-09-30,NSE,100,336.75,10:33:24,,,,sell,cash,58c47db48f86314e2151d66dff4fe343,c19e2ae3b59681bae978a28331e219c9
GRANULES,2022-09-30,NSE,100,336.2,10:34:51,,,,buy,cash,d432645d449ae8e82c624c44a1ffa76f,c19e2ae3b59681bae978a28331e219c9
GRANULES,2022-09-30,NSE,100,335.5,10:42:32,,,,buy,cash,a578028595350aaf7ac2d785dfb3e93b,c19e2ae3b59681bae978a28331e219c9
GRANULES,2022-09-30,NSE,300,334.4,10:44:26,,,,buy,cash,93b9520f1cc312d08a876d0c9313bea4,c19e2ae3b59681bae978a28331e219c9
ONGC,2022-09-30,NSE,100,130.9,10:54:30,,,,buy,cash,4dc38654e86ba9f9c1b2d1bad0d15497,28b9e46591febfc227f3b7c5b5608e55
ONGC,2022-09-30,NSE,100,130.65,10:56:42,,,,buy,cash,31848bbf4d49a6daf1e4440cb3547369,28b9e46591febfc227f3b7c5b5608e55
GRANULES,2022-09-30,NSE,100,337.95,11:10:39,,,,sell,cash,d0d1f8f1095285cd5751504acd0eec49,fc9aa110b3ea18faa9b50345f928bc41
GRANULES,2022-09-30,NSE,200,338.6,11:15:46,,,,sell,cash,a88956fdae16b7a96bee7af41ff8a688,fc9aa110b3ea18faa9b50345f928bc41
GRANULES,2022-09-30,NSE,50,339.25,11:35:01,,,,sell,cash,1fb4b212f6e4c7ab67abb72f71f7bd09,fc9aa110b3ea18faa9b50345f928bc41
GRANULES,2022-09-30,NSE,50,339.3,11:36:33,,,,sell,cash,fb61b9ab4af4d0a46232211e6b6c65f9,fc9aa110b3ea18faa9b50345f928bc41
GRANULES,2022-09-30,NSE,150,340.0,11:38:03,,,,sell,cash,e9e6abbea7d6e96836fc9820fb8f67cd,fc9aa110b3ea18faa9b50345f928bc41
GRANULES,2022-09-30,NSE,50,340.7,11:45:06,,,,sell,cash,e207ca3bf62d1116af02bde2c759e744,fc9aa110b3ea18faa9b50345f928bc41
GRANULES,2022-09-30,NSE,250,341.6,12:02:15,,,,sell,cash,d6075fb1bc3ce446de15c5e3b4e3cfaf,fc9aa110b3ea18faa9b50345f928bc41
GRANULES,2022-09-30,NSE,300,340.2,12:04:12,,,,buy,cash,114f68864166ffe6363750c88ee6c63f,fc9aa110b3ea18faa9b50345f928bc41
GRANULES,2022-09-30,NSE,50,339.5,12:04:55,,,,buy,cash,3fcb30919d3721620d124c9d13708336,fc9aa110b3ea18faa9b50345f928bc41
GRANULES,2022-09-30,NSE,200,342.1,12:20:00,,,,sell,cash,4c8a7def7fcd7598226c09af81b23aca,fc9aa110b3ea18faa9b50345f928bc41
GRANULES,2022-09-30,NSE,600,344.0,12:30:36,,,,buy,cash,1ca99fe987a61b988498d6b14cc02442,fc9aa110b3ea18faa9b50345f928bc41
GRANULES,2022-09-30,NSE,100,343.9,12:31:19,,,,buy,cash,522a2322971064001ced9dce3ad71fd2,fc9aa110b3ea18faa9b50345f928bc41
INDIACEM,2022-09-30,NSE,1000,261.3,12:35:16,,,,sell,cash,915fb43c15a1f6a94e90278c3fa81fd3,a56c2f60464d52f142108115609e6692
LUPIN,2022-09-30,NSE,200,669.15425,12:37:41,,,,sell,cash,8c4b608a78506a1ee74ab991165aa934,2b156c8c45f3fa1dd5444c6cd6ac2226
INDIACEM,2022-09-30,NSE,500,262.1,12:51:20,,,,sell,cash,dee09c54cbc415ab9c04d388dcfdb6ff,a56c2f60464d52f142108115609e6692
INDIACEM,2022-09-30,NSE,1500,263.8,13:19:28,,,,buy,cash,11f439dfc139b4569b89b7ac46738da6,a56c2f60464d52f142108115609e6692
LUPIN,2022-09-30,NSE,100,670.1,13:20:39,,,,sell,cash,d2e2a2eebd7d2f2868d65834442f0014,2b156c8c45f3fa1dd5444c6cd6ac2226
LUPIN,2022-09-30,NSE,200,671.0,13:53:55,,,,sell,cash,1627c80e825b5688a2bbb9caa2e920f3,2b156c8c45f3fa1dd5444c6cd6ac2226
LUPIN,2022-09-30,NSE,500,674.7772,14:55:33,,,,buy,cash,45a1923617c32fa4214f88c804bd2498,2b156c8c45f3fa1dd5444c6cd6ac2226
GRANULES,2022-10-03,BSE,50,354.0,09:18:57,,,,sell,cash,4253a9b826880b43143484ddb2878ce9,ca09d380ada428480ba3c3901d981a73
GRANULES,2022-10-03,BSE,200,354.0,09:19:07,,,,sell,cash,2b98c8ecd1d6bad2a538873cdf106217,ca09d380ada428480ba3c3901d981a73
GRANULES,2022-10-03,BSE,50,354.0,09:20:08,,,,sell,cash,ecb9cef3dcf4a33b417012f81439ca04,ca09d380ada428480ba3c3901d981a73
GRANULES,2022-10-03,BSE,150,355.2,09:24:37,,,,sell,cash,b11e62ab689539276bc88c09518b1ab7,ca09d380ada428480ba3c3901d981a73
GRANULES,2022-10-03,BSE,50,355.7,09:24:59,,,,sell,cash,cda4fb927b3ca25a38490b1cdc31ae1e,ca09d380ada428480ba3c3901d981a73
GRANULES,2022-10-03,BSE,100,353.65,09:26:24,,,,buy,cash,d1c88db73936ab7d40aa26c000df7647,ca09d380ada428480ba3c3901d981a73
GRANULES,2022-10-03,BSE,300,353.64133333333336,09:29:06,,,,buy,cash,ab2edf7b74972fd0f1866b429298f275,ca09d380ada428480ba3c3901d981a73
GRANULES,2022-10-03,BSE,100,351.4,09:30:28,,,,buy,cash,179e5657cb7448b02e40eed316aa37d6,ca09d380ada428480ba3c3901d981a73
GRANULES,2022-10-03,BSE,50,352.7,09:32:16,,,,sell,cash,71d5f631c32725d3f459976f96f2acbe,a2b80537ee407186b2fe939ddcc178fd
GRANULES,2022-10-03,BSE,150,354.0,09:36:58,,,,sell,cash,6da775bd67a5f8d5316324cf96158043,a2b80537ee407186b2fe939ddcc178fd
GRANULES,2022-10-03,BSE,100,352.35,09:37:56,,,,buy,cash,67a855e01ddd1bccdf49224a01504f9e,a2b80537ee407186b2fe939ddcc178fd
GRANULES,2022-10-03,BSE,100,351.2,09:39:37,,,,buy,cash,aee26750209a7094da7a9ea861b3e260,a2b80537ee407186b2fe939ddcc178fd
HINDALCO,2022-10-03,NSE,1,379.9,09:40:35,,,,sell,cash,3d00a6d3fcbe1ea1cbf2b67fe0f74183,b710fad7c7513663eaaac4f23060dcda
HINDALCO,2022-10-03,NSE,200,380.15,09:40:48,,,,sell,cash,ce8f2f808c3d88b9d957ade98a6afdaa,b710fad7c7513663eaaac4f23060dcda
HINDALCO,2022-10-03,NSE,99,380.25,09:40:53,,,,sell,cash,531076b89238dc7ce8ffce73bb948bf2,b710fad7c7513663eaaac4f23060dcda
HINDALCO,2022-10-03,NSE,100,380.3,09:41:12,,,,sell,cash,713ce28ee955c5ffe494c8e0ebf834ce,b710fad7c7513663eaaac4f23060dcda
HINDALCO,2022-10-03,NSE,300,380.4,09:41:24,,,,sell,cash,dff257adc70a6886446d55f69dbaea68,b710fad7c7513663eaaac4f23060dcda
HINDALCO,2022-10-03,NSE,700,381.07542857142863,09:42:16,,,,buy,cash,a6c9256b73ecf56f92782d33807e1ad1,b710fad7c7513663eaaac4f23060dcda
HINDALCO,2022-10-03,NSE,700,381.2,09:42:34,,,,sell,cash,25db728464204eb719adc7691f513c19,799fc2dd253504eb05e9252a28d8fba8
GLENMARK,2022-10-03,NSE,50,404.65,09:48:26,,,,sell,cash,7b520b75490cab14c08fe5420cd50955,f12e633f5dcedce18a151c6071d5df26
GLENMARK,2022-10-03,NSE,100,404.44999999999993,09:48:58,,,,sell,cash,6fd797e4423404e1fc360f1a05c91618,f12e633f5dcedce18a151c6071d5df26
GLENMARK,2022-10-03,NSE,450,405.5,09:50:14,,,,sell,cash,de087061a4aeda13e8a41d4e9baec198,f12e633f5dcedce18a151c6071d5df26
GLENMARK,2022-10-03,NSE,100,406.2,09:50:41,,,,sell,cash,33fe12d1e51477bb0c2f3fe4d8fd9552,f12e633f5dcedce18a151c6071d5df26
GLENMARK,2022-10-03,NSE,700,401.7,10:03:18,,,,buy,cash,85287ccdc2f2ad3415e43f6692996016,f12e633f5dcedce18a151c6071d5df26
HINDALCO,2022-10-03,NSE,100,380.0,10:04:02,,,,buy,cash,72f31288e347e54f3d9c8a32d0846c73,799fc2dd253504eb05e9252a28d8fba8
HINDALCO,2022-10-03,NSE,100,382.1,10:12:29,,,,sell,cash,aa0abed1c7c685bdc361d29fdb306a0d,799fc2dd253504eb05e9252a28d8fba8
HINDALCO,2022-10-03,NSE,700,383.0,10:14:31,,,,buy,cash,f0585c43f27590b31db946f341069d9f,799fc2dd253504eb05e9252a28d8fba8
GRANULES,2022-10-03,BSE,200,352.45,10:22:23,,,,sell,cash,4c9bd5b4e8c9589ced1a9b1a6370235b,7b72edec4d584afc83d1e0da7fba43d7
GRANULES,2022-10-03,BSE,100,353.6,10:22:44,,,,sell,cash,5d3bc6cb121be5a70b526a4816466096,7b72edec4d584afc83d1e0da7fba43d7
GRANULES,2022-10-03,BSE,50,354.5,10:35:07,,,,sell,cash,3f8d143f5cb15401c2c6eaca904ef1ea,7b72edec4d584afc83d1e0da7fba43d7
GRANULES,2022-10-03,BSE,300,355.9,10:40:21,,,,sell,cash,d57d4f89a01df570f0e600591b99bf0f,7b72edec4d584afc83d1e0da7fba43d7
GRANULES,2022-10-03,BSE,600,358.21,10:44:44,,,,buy,cash,94656d1708e227a868a5265ea96c4d8d,7b72edec4d584afc83d1e0da7fba43d7
GRANULES,2022-10-03,BSE,50,357.329,10:45:04,,,,buy,cash,44ff17673c44752a297cdc49bfdbf1a3,7b72edec4d584afc83d1e0da7fba43d7
GRANULES,2022-10-03,NSE,200,357.22900000000004,10:46:32,,,,sell,cash,1c9105ebe1bd4cba5613207ff95788ec,8da6afc01cff3dbe2549766e13a7f7c3
GRANULES,2022-10-03,NSE,100,357.05,10:46:42,,,,sell,cash,f4d64f1f16cfd7553e368d82c0b1a52e,8da6afc01cff3dbe2549766e13a7f7c3
GRANULES,2022-10-03,NSE,50,356.5,10:47:35,,,,sell,cash,a9c181d3f7090a229dd2e93f58aa1024,8da6afc01cff3dbe2549766e13a7f7c3
GRANULES,2022-10-03,NSE,50,357.0,10:48:13,,,,sell,cash,b1287c3d3e9e6950ddf761e14c24ad96,8da6afc01cff3dbe2549766e13a7f7c3
GRANULES,2022-10-03,NSE,100,355.0,10:57:06,,,,buy,cash,f6d4895b5675c87aa633ab29d28081af,8da6afc01cff3dbe2549766e13a7f7c3
GRANULES,2022-10-03,NSE,300,353.4,12:41:38,,,,buy,cash,b0acc042eceaa75e39393a02112a1a87,8da6afc01cff3dbe2549766e13a7f7c3
PERSISTENT,2022-10-06,NSE,50,3492.0,10:50:44,,,,buy,cash,a1f1e46f021e773c39331e877a2fcb39,3c5dd4410e8d6f65a6bc65261e4ada9c
PERSISTENT,2022-10-06,NSE,50,3508.0,11:05:14,,,,sell,cash,3a5bd0faeeedf9a93091146e476deef1,3c5dd4410e8d6f65a6bc65261e4ada9c
GODREJCP,2022-10-07,NSE,100,840.5,10:12:19,,,,buy,cash,e260eb79ba8fe5ac09faa3ece11cd6ad,3433fb7c54f27de6675a73801c995f52
GODREJCP,2022-10-07,NSE,50,839.0,10:14:44,,,,buy,cash,7a2fb0d7b3171cb5d9dab42bbddb2738,3433fb7c54f27de6675a73801c995f52
GODREJCP,2022-10-07,NSE,200,838.3,10:15:23,,,,buy,cash,9d0ab2c4ad65d2a764163a5c905521a8,3433fb7c54f27de6675a73801c995f52
GODREJCP,2022-10-07,NSE,350,832.6628571428573,10:55:31,,,,sell,cash,000323bf01011cd1a49f678e7dc1eb8d,3433fb7c54f27de6675a73801c995f52
OBEROIRLTY,2022-10-11,NSE,150,902.366,11:21:13,,,,sell,cash,62bbfd7f5564cc50f2a647acf363eb00,8b82aaf375154398a9fa8328c7acc651
OBEROIRLTY,2022-10-11,NSE,150,905.25,11:26:54,,,,buy,cash,1057363ff4684ae42b306c0b7b97bbe6,8b82aaf375154398a9fa8328c7acc651
OBEROIRLTY,2022-10-11,NSE,150,905.2,11:36:18,,,,sell,cash,ecbdbe290239742b5630bff1b9f54371,28c6ac5bd152d158302f6cdb3cd517b2
OBEROIRLTY,2022-10-11,NSE,150,910.0,11:57:23,,,,buy,cash,f56a7224ed977bc2fe197e46c13b68cc,28c6ac5bd152d158302f6cdb3cd517b2
BAJAJ-AUTO,2022-10-12,NSE,5,3622.55,11:43:17,,,,sell,cash,50053bf6052ae0578c4c9217c1d02037,e5487fd2a7783b7c0f631781595f6f89
BAJAJ-AUTO,2022-10-12,NSE,20,3623.0,11:43:23,,,,sell,cash,c2941278b8f641416f93bf55d07d01b2,e5487fd2a7783b7c0f631781595f6f89
BAJAJ-AUTO,2022-10-12,NSE,5,3630.0,11:48:49,,,,sell,cash,01675936dce440a2ccbbfa7103872b63,e5487fd2a7783b7c0f631781595f6f89
BAJAJ-AUTO,2022-10-12,NSE,35,3640.0,11:54:48,,,,sell,cash,9c4f75ea3599e32cd00cff3d1ffc54bc,e5487fd2a7783b7c0f631781595f6f89
BAJAJ-AUTO,2022-10-12,NSE,65,3617.7,13:49:44,,,,buy,cash,cee4f363b3dd28f17fd2b1e7473a259e,e5487fd2a7783b7c0f631781595f6f89
INFY,2022-10-17,NSE,335,1476.9000000000003,09:07:34,,,,sell,cash,f4c0a0567f9fa09a909c577baa46b21c,cf0006b49fdceb2ec035ad1cb3d335e1
INFY,2022-10-17,NSE,335,1478.0,09:18:28,,,,buy,cash,410631b0c5611b900c5518128d6dd009,cf0006b49fdceb2ec035ad1cb3d335e1
AMBUJACEM,2022-10-17,NSE,300,505.5,10:30:22,,,,sell,cash,84470cdc023229a0e14243e8fbc60ca1,285a8afb37b27c7affeab83dd6382cae
AMBUJACEM,2022-10-17,NSE,300,508.13016666666664,11:04:46,,,,buy,cash,24a64149929f9cad3632190992b62728,285a8afb37b27c7affeab83dd6382cae
GRANULES,2022-10-21,NSE,150,350.85,09:07:27,,,,sell,cash,88ab65de82bdd3a010200eb84186796e,935a0eaed24954cae90cd7330ba34e0a
GRANULES,2022-10-21,NSE,150,348.16966666666667,10:34:01,,,,buy,cash,f674a94c11778267ee45963d88c8b948,935a0eaed24954cae90cd7330ba34e0a
CUMMINSIND,2022-10-31,NSE,230,1300.7000000000003,09:07:19,,,,sell,cash,d7be705c71603e1902b0141283e92b47,fe430f7b242c6669894fedd33f0d7969
MRF,2022-10-31,NSE,4,89368.3,09:07:19,,,,sell,cash,0b7c831f28b0b18c7cf839d2e4d388f6,65405e203ce8c35454ebd190a0972b47
MRF,2022-10-31,NSE,4,90112.0,09:24:27,,,,buy,cash,478ae2ac8aa61122e803836597b1ae09,65405e203ce8c35454ebd190a0972b47
CUMMINSIND,2022-10-31,NSE,230,1318.0,09:29:12,,,,buy,cash,4722e5c0c97f2e8c29b5e3cf9a9da453,fe430f7b242c6669894fedd33f0d7969
GLENMARK,2022-11-02,NSE,735,414.35,09:07:38,,,,sell,cash,084efd71b093712527edcd4c5313c83f,ff9eaa76736e93f5d1cb70cfca4b2e8f
IPCALAB,2022-11-02,NSE,170,924.65,09:07:38,,,,sell,cash,73eb853f22f96df49a39b0e3a01e00dd,b88875dac386d170f2015255bdf68086
METROPOLIS,2022-11-02,NSE,90,1770.0,09:07:38,,,,sell,cash,76ce61f4d1bbce0ea158075a1b20f33c,76254db77e58bdfa04a72dc99f56275d
METROPOLIS,2022-11-02,NSE,90,1768.8894444444443,09:17:17,,,,buy,cash,d8802590c3406abdc81b12dcc36e7b89,76254db77e58bdfa04a72dc99f56275d
IPCALAB,2022-11-02,NSE,170,928.7976470588234,09:18:33,,,,buy,cash,d3360cdd8b968cc4f3c0a80f50bd215d,b88875dac386d170f2015255bdf68086
GLENMARK,2022-11-02,NSE,735,416.9053741496599,09:27:47,,,,buy,cash,64167012ac64b978aab97c55203478f0,ff9eaa76736e93f5d1cb70cfca4b2e8f
NAUKRI,2022-11-03,NSE,3,3898.4,10:09:47,,,,buy,cash,fc5d200a3b634cf8ad12c55c5847ed96,d932d4a110e8eec936def1a4fb01e2be
NAUKRI,2022-11-03,NSE,2,3898.95,10:14:56,,,,buy,cash,9591a72ecf2bf91ca0031a1d3cc506ce,d932d4a110e8eec936def1a4fb01e2be
HAL,2022-11-03,NSE,5,2545.0,10:28:07,,,,sell,cash,b2b0739656c14a5ea5274e418aaa7906,7667ef0a1f3fdba17516e60f1638fee1
HAL,2022-11-03,NSE,5,2527.0,10:47:32,,,,buy,cash,14ab10254a99e6351d0ddc1bba0fcda5,7667ef0a1f3fdba17516e60f1638fee1
NAUKRI,2022-11-03,NSE,2,3906.35,10:47:47,,,,sell,cash,22a3e00cbebf2f8f5bd567752ce1cf33,d932d4a110e8eec936def1a4fb01e2be
NAUKRI,2022-11-03,NSE,3,3920.0,12:30:30,,,,sell,cash,122ed1bde26dabc533f3c1c3097ec829,d932d4a110e8eec936def1a4fb01e2be
ZYDUSLIFE,2022-12-22,NSE,500,427.95,09:07:09,,,,sell,cash,5753d84450573ea8b31772dcda888cfa,6bf98f74bc01937a75ad81a0d05f5090
ZYDUSLIFE,2022-12-22,NSE,500,423.0,09:19:12,,,,buy,cash,189d6164ee4339bd3d2a8b5c05161961,6bf98f74bc01937a75ad81a0d05f5090
